"gene"	"avg_log2fc"	"comb_adjpval"
"3050"	"YJR084W"	0.22745149985097	1
"3051"	"YJR085C"	0.217538890009166	1
"3052"	"YJR086W"	-0.086385052267204	1
"3053"	"YJR088C"	0.282750346219513	1
"3054"	"YJR089W"	-0.0497176343063898	0.999978639642304
"3055"	"YJR090C"	0.150768051286875	1
"3056"	"YJR091C"	0.0700155160097176	0.999999999999956
"3057"	"YJR092W"	-0.225342754081602	1
"3058"	"YJR093C"	-0.153124401363572	1
"3059"	"YJR094C"	0.193477252251417	1
"3060"	"YJR094W-A"	-0.172273773222229	1
"3061"	"YJR095W"	0.119724714770812	1
"3062"	"YJR096W"	0.00588859700962955	1
"3063"	"YJR097W"	0.202629067163714	1
"3064"	"YJR098C"	-0.149695597739296	1
"3065"	"YJR099W"	-0.0424648914435135	1
"3066"	"YJR100C"	0.0675600393459888	1
"3067"	"YJR101W"	0.288626147009941	1
"3068"	"YJR102C"	0.0429877826200787	1
"3069"	"YJR103W"	0.002351495103129	1
"3070"	"YJR104C"	-0.121200854987675	1
"3071"	"YJR105W"	-0.132910525360272	1
"3072"	"YJR106W"	0.228402433888888	1
"3073"	"YJR107W"	-0.353163314907213	1
"3074"	"YJR108W"	0.0833198069601082	1
"3075"	"YJR109C"	-0.0689059140537907	1
"3076"	"YJR110W"	0.237582153602117	1
"3077"	"YJR111C"	-0.043395587927477	1
"3078"	"YJR112W-A"	0.263320053264433	1
"3079"	"YJR112W"	-0.168088714727325	1
"3080"	"YJR113C"	0.0419214608427301	1
"3081"	"YJR115W"	0.164172872072676	1
"3082"	"YJR116W"	-0.0704577523179387	1
"3083"	"YJR117W"	0.0920346412200807	1
"3084"	"YJR118C"	-0.212261387779793	1
"3085"	"YJR119C"	-0.313820960022853	1
"3086"	"YJR120W"	0.235609234163581	1
"3087"	"YJR121W"	0.480437605286025	1
"3088"	"YJR122W"	-0.286722993869826	1
"3089"	"YJR123W"	-0.706445386359963	1
"3090"	"YJR124C"	0.15631498489935	1
"3091"	"YJR125C"	-0.0696546625457427	1
"3092"	"YJR126C"	0.261016328476199	1
"3093"	"YJR127C"	-0.0988430798855246	1
"3094"	"YJR128W"	0.0989817889419141	1
"3095"	"YJR129C"	-0.101698851420994	1
"3096"	"YJR130C"	-0.0194602648308907	1
"3097"	"YJR131W"	0.198886621575271	1
"3098"	"YJR132W"	0.0939008366923578	1
"3099"	"YJR133W"	0.0677118590397012	1
"3100"	"YJR134C"	0.0433796531292335	1
"3101"	"YJR135C"	0.112166827851003	1
"3102"	"YJR136C"	0.00148353953470737	1
"3103"	"YJR137C"	-0.134668624296348	1
"3104"	"YJR138W"	-0.0799970015401362	1
"3105"	"YJR139C"	-0.126371110086552	1
"3106"	"YJR140C"	-0.124516478087152	1
"3107"	"YJR141W"	0.0569987534450933	1
"3108"	"YJR142W"	0.106644341199647	1
"3109"	"YJR143C"	0.115053912411988	1
"3110"	"YJR145C"	-0.102329737121736	1
"3111"	"YJR146W"	-0.0843376728043295	1
"3112"	"YJR147W"	-0.111356755800061	1
"3113"	"YJR148W"	-0.0322822984121853	1
"3114"	"YJR149W"	1.57387882604416	0.054174736242697
"3115"	"YJR150C"	-0.19803581039521	1
"3116"	"YJR151C"	-0.168113719727886	1
"3117"	"YJR151W-A"	0.0444078961897247	1
"3118"	"YJR152W"	0.103980800307444	1
"3119"	"YJR153W"	0.00300612129371036	1
"3120"	"YJR154W"	0.00193851174699031	1
"3121"	"YJR155W"	0.153123673546611	1
"3122"	"YJR158W"	0.389526310056198	1
"3123"	"YJR159W"	0.193849495281491	1
"3124"	"YJR160C"	0.0280839460068906	1
"3125"	"YJR161C"	0.58496523372626	0.999978639642304
"3126"	"YKL001C"	-0.0341308922820661	1
"3127"	"YKL002W"	-0.106272437749162	1
"3128"	"YKL003C"	-0.272214429004365	0.999999999087477
"3129"	"YKL004W"	0.0395981908280965	1
"3130"	"YKL005C"	0.0198247062808985	1
"3131"	"YKL006C-A"	0.073745131056391	1
"3132"	"YKL006W"	0.026633366451067	1
"3133"	"YKL007W"	-0.0178069569554519	1
"3134"	"YKL008C"	-0.315856569353985	1
"3135"	"YKL009W"	-0.212947381993536	0.999999999087477
"3136"	"YKL010C"	-0.377197000476554	0.999999999999956
"3137"	"YKL011C"	-0.0460585652142904	1
"3138"	"YKL012W"	-0.0619182129316868	1
"3139"	"YKL013C"	-0.586283994789626	0.999999999999956
"3140"	"YKL014C"	-0.0838288002786364	1
"3141"	"YKL015W"	0.238185244500562	1
"3142"	"YKL016C"	-0.322547349599821	1
"3143"	"YKL017C"	-0.186343093501352	1
"3144"	"YKL018C-A"	-0.0602955945756532	1
"3145"	"YKL018W"	-0.132831970353555	1
"3146"	"YKL019W"	-0.0369976032172915	1
"3147"	"YKL020C"	-0.0943879063644386	1
"3148"	"YKL021C"	-0.303548832261819	1
"3149"	"YKL022C"	-0.468345058727013	0.999999999999956
"3150"	"YKL023C-A"	-0.0369842034212539	1
"3151"	"YKL023W"	-0.10917493118332	0.999999999999956
"3152"	"YKL024C"	-0.134925770408452	1
"3153"	"YKL025C"	0.422662438047798	1
"3154"	"YKL026C"	-0.220507294986647	1
"3155"	"YKL027W"	0.0863249556524399	1
"3156"	"YKL028W"	-0.0961231854443852	1
"3157"	"YKL029C"	-0.020713469340337	1
"3158"	"YKL032C"	-0.199558011510034	1
"3159"	"YKL033W-A"	-0.03643742649093	0.999999999087477
"3160"	"YKL033W"	0.215983019515548	1
"3161"	"YKL034W"	-0.32026681521025	1
"3162"	"YKL035W"	0.023965463243454	1
"3163"	"YKL037W"	0.0067156823272803	1
"3164"	"YKL038W"	0.175049668538858	1
"3165"	"YKL039W"	0.0263141135566792	1
"3166"	"YKL040C"	-0.0472407975172172	1
"3167"	"YKL041W"	-0.0348278075232708	1
"3168"	"YKL042W"	-0.0574826918571979	1
"3169"	"YKL043W"	-0.0185986785943908	1
"3170"	"YKL044W"	0.270695901337718	1
"3171"	"YKL045W"	0.229941469586734	1
"3172"	"YKL046C"	0.0720213651653541	1
"3173"	"YKL047W"	0.0385941195326662	1
"3174"	"YKL048C"	-0.151878293092644	1
"3175"	"YKL049C"	0.131321253645241	1
"3176"	"YKL050C"	-0.0932978826355381	1
"3177"	"YKL051W"	-0.0897406476053781	1
"3178"	"YKL052C"	-0.114607268264229	1
"3179"	"YKL053C-A"	0.0517999522413678	1
"3180"	"YKL054C"	-0.130605430047719	1
"3181"	"YKL055C"	0.0623760923538924	1
"3182"	"YKL056C"	0.110289881850689	1
"3183"	"YKL057C"	-0.251212618290939	1
"3184"	"YKL058W"	-0.032088449265878	0.999999999999956
"3185"	"YKL059C"	0.139383795278164	1
"3186"	"YKL060C"	-0.418799750445786	1
"3187"	"YKL061W"	0.145771924836644	1
"3188"	"YKL062W"	-0.223068018381544	1
"3189"	"YKL063C"	-0.0372880981823065	1
"3190"	"YKL064W"	-0.0455427855497526	1
"3191"	"YKL065C"	-0.121413362525402	1
"3192"	"YKL065W-A"	-0.109530233755197	1
"3193"	"YKL067W"	0.260081568966172	1
"3194"	"YKL068W-A"	-0.00628186911063887	1
"3195"	"YKL068W"	-0.073041031081811	1
"3196"	"YKL069W"	-0.04362395961196	1
"3197"	"YKL070W"	-0.102043060309698	1
"3198"	"YKL071W"	0.0470541163951445	1
"3199"	"YKL072W"	0.0893740027166975	1
"3200"	"YKL073W"	-0.270209494823131	1
"3201"	"YKL074C"	-0.559759574536869	0.999999999087477
"3202"	"YKL075C"	-0.0281816698401877	1
"3203"	"YKL077W"	0.143452131064348	1
"3204"	"YKL078W"	-0.0289882052404196	1
"3205"	"YKL079W"	0.409574585896982	1
"3206"	"YKL080W"	-0.0140872712392371	1
"3207"	"YKL081W"	-0.77190301941691	0.962590499141971
"3208"	"YKL082C"	0.375058854449636	1
"3209"	"YKL084W"	0.133640327416464	1
"3210"	"YKL085W"	0.242524992608597	1
"3211"	"YKL086W"	-0.209154907327862	1
"3212"	"YKL087C"	-0.0101340942704299	1
"3213"	"YKL088W"	-0.256702190313819	1
"3214"	"YKL089W"	0.252412619523624	1
"3215"	"YKL090W"	-0.0265854586088089	1
"3216"	"YKL091C"	0.110495603823493	1
"3217"	"YKL092C"	-0.126049105458359	1
"3218"	"YKL093W"	-0.227987825011779	1
"3219"	"YKL094W"	-0.207029082199047	1
"3220"	"YKL095W"	-0.0662667182286371	1
"3221"	"YKL096C-B"	-0.0554376209785825	1
"3222"	"YKL096W-A"	0.153210238831963	1
"3223"	"YKL097C"	0.0881257790014724	1
"3224"	"YKL096W"	-0.103311651565709	1
"3225"	"YKL098W"	0.149543717672215	1
"3226"	"YKL100C"	0.0069790335978463	1
"3227"	"YKL102C"	0.0603705397803087	1
"3228"	"YKL101W"	0.1347344896697	1
"3229"	"YKL103C"	-0.0575441086682939	1
"3230"	"YKL104C"	-0.0195485413011925	1
"3231"	"YKL105C"	-0.0683913350355213	1
"3232"	"YKL106W"	-0.0150720289197048	1
"3233"	"YKL106C-A"	-0.0870237166069321	1
"3234"	"YKL107W"	0.0246539867880401	1
"3235"	"YKL108W"	-0.384644660788421	0.999999999087477
"3236"	"YKL109W"	0.073999715698345	1
"3237"	"YKL110C"	-0.215937480687296	1
"3238"	"YKL112W"	-0.215647571201211	1
"3239"	"YKL113C"	-0.221501889984036	1
"3240"	"YKL114C"	0.110901223484933	1
"3241"	"YKL116C"	-0.189939864604766	1
"3242"	"YKL117W"	0.0740124534289155	1
"3243"	"YKL119C"	-0.00657681642842852	1
"3244"	"YKL120W"	0.0319471446371269	1
"3245"	"YKL121W"	0.135708906795941	1
"3246"	"YKL122C"	-0.410108244549183	0.999978639642304
"3247"	"YKL124W"	-0.184971605678421	1
"3248"	"YKL125W"	-0.334989834920778	1
"3249"	"YKL126W"	-0.364729801754895	1
"3250"	"YKL127W"	0.140408635114954	1
"3251"	"YKL128C"	-0.0672872510151696	1
"3252"	"YKL129C"	-0.222646914760375	1
"3253"	"YKL130C"	-0.217023781695011	1
"3254"	"YKL132C"	-0.0597908383538153	1
"3255"	"YKL133C"	-0.0218285566076353	1
"3256"	"YKL134C"	-0.058082923541504	1
"3257"	"YKL135C"	0.266158599957378	0.999999999087477
"3258"	"YKL137W"	0.0422242277123656	1
"3259"	"YKL138C-A"	-0.0216577438378923	1
"3260"	"YKL138C"	0.304518220502214	1
"3261"	"YKL139W"	-0.19421733622051	1
"3262"	"YKL140W"	0.102969669198192	0.99999999999999
"3263"	"YKL141W"	0.331800652162405	1
"3264"	"YKL142W"	1.46525894741817e-05	1
"3265"	"YKL143W"	-0.188792976576124	1
"3266"	"YKL144C"	-0.475548916668304	0.999999999087477
"3267"	"YKL145W"	0.142359056040057	1
"3268"	"YKL146W"	-0.453388917089054	1
"3269"	"YKL148C"	-0.258144972022611	1
"3270"	"YKL149C"	-0.258970611265263	1
"3271"	"YKL150W"	0.223712592996603	1
"3272"	"YKL151C"	-0.201395631367751	1
"3273"	"YKL152C"	-0.315456298732984	1
"3274"	"YKL154W"	-0.951997265472073	0.999755050806075
"3275"	"YKL155C"	-0.0496792115713529	0.999999999087477
"3276"	"YKL156W"	-0.185593572644258	1
"3277"	"YKL157W"	-0.0158718468087289	1
"3278"	"YKL159C"	-0.183757125183104	1
"3279"	"YKL160W"	-0.162308860019358	1
"3280"	"YKL161C"	0.11809216818532	1
"3281"	"YKL162C"	0.0994331589020238	1
"3282"	"YKL163W"	0.122748235039889	1
"3283"	"YKL164C"	0.0719005633868499	0.999999999087477
"3284"	"YKL165C"	-0.0125933570797363	1
"3285"	"YKL166C"	-0.51545746922226	1
"3286"	"YKL167C"	0.0313390582798878	1
"3287"	"YKL168C"	-0.112915020150108	1
"3288"	"YKL170W"	0.372775174739727	1
"3289"	"YKL171W"	0.158106071761041	1
"3290"	"YKL172W"	-0.174596561797683	1
"3291"	"YKL173W"	-0.279922877627652	1
"3292"	"YKL174C"	-0.303867944630991	0.999978639642304
"3293"	"YKL175W"	-0.0401236280813765	1
"3294"	"YKL176C"	-0.211185548814847	1
"3295"	"YKL178C"	-0.0724986782897831	1
"3296"	"YKL179C"	-0.191321483779645	1
"3297"	"YKL180W"	-0.16469177594785	1
"3298"	"YKL181W"	0.194100176431661	1
"3299"	"YKL182W"	0.159876878492559	1
"3300"	"YKL183C-A"	-0.0365798215872478	1
"3301"	"YKL183W"	-0.310859239379858	0.999999999999956
"3302"	"YKL184W"	0.052898248516096	1
"3303"	"YKL185W"	-0.221272829263053	1
"3304"	"YKL186C"	0.228040032817395	1
"3305"	"YKL187C"	-0.0802908537722774	1
"3306"	"YKL188C"	-0.0623593449310252	1
"3307"	"YKL189W"	-0.332382629650853	1
"3308"	"YKL190W"	0.360446931700486	0.999999999999956
"3309"	"YKL191W"	-0.00379400505430683	1
"3310"	"YKL192C"	0.00629620343780833	1
"3311"	"YKL193C"	0.173104849452018	1
"3312"	"YKL194C"	0.0475515440579997	1
"3313"	"YKL195W"	-0.0969750408266708	1
"3314"	"YKL196C"	0.274682162325093	0.999978639642304
"3315"	"YKL197C"	-0.0489651544895778	1
"3316"	"YKL198C"	0.346911572042068	1
"3317"	"YKL201C"	0.143385262998229	1
"3318"	"YKL203C"	0.0218341751427247	1
"3319"	"YKL204W"	-0.146392890259878	1
"3320"	"YKL205W"	0.257658653875985	0.999999999999956
"3321"	"YKL206C"	-0.58884511659495	0.999999999999956
"3322"	"YKL207W"	0.413262356065358	0.999993724756362
"3323"	"YKL208W"	0.196261810328397	1
"3324"	"YKL209C"	0.30358223450265	1
"3325"	"YKL210W"	-0.108184749504418	1
"3326"	"snR64"	0.124292757467657	0.999978639642304
"3327"	"YKL211C"	-0.02524098172091	1
"3328"	"YKL212W"	0.218537460161408	1
"3329"	"YKL214C"	0.00249449748754942	1
"3330"	"YKL215C"	0.0444293275477017	1
"3331"	"YKL216W"	-0.00864263260114898	1
"3332"	"YKL217W"	-0.0880236763553163	1
"3333"	"YKL218C"	-0.031710496227262	1
"3334"	"YKL219W"	0.222331949106852	1
"3335"	"YKL220C"	0.137814319273904	1
"3336"	"YKL221W"	0.0458272207032931	1
"3337"	"YKL222C"	-0.353419767473989	0.999978639642304
"3338"	"YKL224C"	-0.730109632130641	0.999999999087477
"3339"	"YKR001C"	-0.234157494906395	1
"3340"	"YKR002W"	-0.098324825545001	0.999999999999956
"3341"	"YKR003W"	-0.0317867035727	1
"3342"	"YKR004C"	-0.0928739971003015	1
"3343"	"YKR005C"	-0.151996404773654	1
"3344"	"YKR006C"	0.104160947300745	1
"3345"	"YKR008W"	0.325583221212248	0.999999999999956
"3346"	"YKR009C"	-0.0788689508730206	1
"3347"	"YKR010C"	0.0778210589422232	1
"3348"	"YKR011C"	0.119794814895904	1
"3349"	"YKR013W"	-0.0639662283059409	1
"3350"	"YKR014C"	-0.0869062825817007	1
"3351"	"YKR015C"	-0.0214668939218237	1
"3352"	"YKR016W"	-0.0522857949503628	0.999999999087477
"3353"	"YKR017C"	0.0366861984444257	1
"3354"	"YKR018C"	0.0149050888511761	1
"3355"	"YKR019C"	0.00787347242769297	1
"3356"	"YKR020W"	-0.0362163781218647	1
"3357"	"YKR021W"	0.0498503547561964	1
"3358"	"YKR022C"	-0.0581247990696154	1
"3359"	"YKR024C"	-0.451722250204564	1
"3360"	"YKR025W"	1.47630425779581	0.895427411299562
"3361"	"YKR026C"	-0.195563962373752	1
"3362"	"YKR027W"	0.0889888539482334	1
"3363"	"YKR028W"	0.053693740188824	1
"3364"	"YKR029C"	-0.336727611522554	1
"3365"	"YKR030W"	0.0374371140908117	1
"3366"	"YKR034W"	0.150648955666799	1
"3367"	"YKR031C"	-0.184393453365386	1
"3368"	"YKR032W"	-0.25029299953625	1
"3369"	"YKR035W-A"	-0.132007977652695	1
"3370"	"YKR036C"	-0.181129474502657	1
"3371"	"YKR037C"	-0.207922202776465	1
"3372"	"YKR038C"	0.519559981194365	1
"3373"	"YKR039W"	0.20100974758457	1
"3374"	"YKR041W"	0.00575671777127144	1
"3375"	"YKR042W"	-0.141057484634593	1
"3376"	"YKR043C"	0.0863542426386436	1
"3377"	"YKR044W"	0.157273271309518	1
"3378"	"YKR045C"	-0.0673434880932091	1
"3379"	"YKR046C"	0.108445623803598	1
"3380"	"YKR048C"	-0.0934692921951762	1
"3381"	"YKR049C"	-0.188661205231534	1
"3382"	"YKR050W"	-0.333581940733897	0.999978639642304
"3383"	"YKR051W"	-0.161791452860338	1
"3384"	"YKR052C"	0.015615886580555	1
"3385"	"YKR053C"	0.148502276013704	0.999999999999956
"3386"	"YKR054C"	-0.00372775407617203	1
"3387"	"YKR055W"	0.112722270565964	0.999999999999956
"3388"	"YKR056W"	0.237542146625954	1
"3389"	"YKR057W"	-0.817563370875296	0.999993871030457
"3390"	"YKR058W"	0.0137101955336415	1
"3391"	"YKR059W"	-0.0119332492800848	1
"3392"	"YKR060W"	0.127266265797069	1
"3393"	"YKR061W"	-0.192585980051335	1
"3394"	"YKR063C"	-0.0616816828661032	1
"3395"	"YKR065C"	0.0301005967389479	1
"3396"	"YKR066C"	0.215418525064268	1
"3397"	"YKR067W"	0.183559247440511	0.987030998834022
"3398"	"YKR068C"	-0.359751901772472	1
"3399"	"YKR069W"	0.313121775311028	0.999999999999956
"3400"	"YKR070W"	-0.0727035625882835	1
"3401"	"YKR071C"	-0.140557455898827	1
"3402"	"YKR072C"	-0.142698899984603	1
"3403"	"YKR073C"	0.064902014282065	1
"3404"	"YKR074W"	0.175764414342521	1
"3405"	"YKR075C"	0.21943913958022	1
"3406"	"YKR076W"	-0.113623601792225	1
"3407"	"YKR077W"	0.538124526699142	1
"3408"	"YKR078W"	-0.00844970052575666	1
"3409"	"YKR079C"	0.108241026264264	0.999999999999956
"3410"	"YKR080W"	-0.0338074624336639	1
"3411"	"YKR081C"	-0.107947729389945	1
"3412"	"YKR082W"	0.243556829344525	0.999999999087477
"3413"	"YKR083C"	-0.290712073727815	1
"3414"	"YKR085C"	-0.133091248195378	1
"3415"	"YKR086W"	-0.172691613600398	1
"3416"	"YKR087C"	-0.0426615704593999	1
"3417"	"YKR088C"	0.196829151405794	1
"3418"	"YKR089C"	0.135096148375439	1
"3419"	"YKR090W"	0.0978916633939013	1
"3420"	"YKR091W"	-0.173809865983371	1
"3421"	"YKR092C"	0.00484219010594961	1
"3422"	"YKR093W"	0.177772054148925	1
"3423"	"YKR094C"	-0.344243996702174	1
"3424"	"YKR095W-A"	0.245441293275077	1
"3425"	"YKR095W"	0.591236359983567	0.999999999999956
"3426"	"YKR096W"	0.218913801790417	1
"3427"	"YKR097W"	-0.0744847822101031	1
"3428"	"YKR098C"	-0.0747564860847424	1
"3429"	"YKR099W"	-0.394408095523945	1
"3430"	"YKR100C"	0.130069993323152	1
"3431"	"YKR101W"	-0.218772284223354	1
"3432"	"YKR102W"	0.0735231307092242	1
"3433"	"YKR103W"	0.118571934874954	1
"3434"	"YKR104W"	0.39146754336666	0.999999999087477
"3435"	"YKR105C"	0.0275395316956629	1
"3436"	"YKR106W"	0.0188797295647871	1
"3437"	"YLL001W"	0.129885454222617	1
"3438"	"YLL002W"	0.198676374341443	1
"3439"	"YLL003W"	-0.225953357245002	1
"3440"	"YLL004W"	0.167647964980067	1
"3441"	"YLL005C"	0.164455856592591	1
"3442"	"YLL006W-A"	-0.092872907579674	1
"3443"	"YLL006W"	0.145676266008197	1
"3444"	"YLL007C"	-0.168034337932681	0.999978639642304
"3445"	"YLL008W"	-0.118670120184892	1
"3446"	"YLL010C"	-0.159560330928566	1
"3447"	"YLL011W"	0.0677412971247373	1
"3448"	"YLL012W"	0.0175916823712662	0.999999999999956
"3449"	"YLL013C"	-0.0262319942651444	1
"3450"	"YLL014W"	0.338390563031635	1
"3451"	"YLL015W"	0.0596383302946679	1
"3452"	"YLL018C-A"	0.284948370441457	1
"3453"	"YLL018C"	0.604348373870447	0.997509071385214
"3454"	"YLL019C"	0.0507310978200298	1
"3455"	"YLL021W"	0.0251079561523671	1
"3456"	"YLL022C"	0.386633198595023	1
"3457"	"YLL023C"	-0.0831185721153696	1
"3458"	"YLL024C"	-0.0158444508611946	1
"3459"	"YLL025W"	0.0666889371405139	0.999978639642304
"3460"	"YLL026W"	-0.17714379655382	0.999999999999956
"3461"	"YLL027W"	0.172794257272322	1
"3462"	"YLL028W"	0.0151060228961594	1
"3463"	"YLL029W"	0.157071230961946	1
"3464"	"YLL030C"	-0.0868095103081792	1
"3465"	"YLL031C"	-0.0215120907184849	1
"3466"	"YLL032C"	-0.0588486654319528	1
"3467"	"YLL033W"	0.262193748482356	1
"3468"	"YLL034C"	-0.090743541293831	1
"3469"	"YLL035W"	0.157517021205679	1
"3470"	"YLL038C"	0.0496355871932046	1
"3471"	"YLL039C"	-0.395613461030135	0.999999999999956
"3472"	"YLL040C"	-0.184134245500771	1
"3473"	"YLL041C"	0.314315806591769	0.999924875971955
"3474"	"YLL042C"	0.0989296918389428	1
"3475"	"YLL043W"	-0.12987916328379	1
"3476"	"YLL045C"	-0.205660118724059	1
"3477"	"YLL046C"	0.00676752585424504	1
"3478"	"YLL048C"	-0.00380366781845654	1
"3479"	"YLL049W"	0.279530949384072	1
"3480"	"YLL050C"	-1.06748768193589	0.999978639642304
"3481"	"YLL051C"	-0.14391676065233	1
"3482"	"YLL052C"	0.111761993076706	1
"3483"	"YLL053C"	0.247172927731183	1
"3484"	"YLL054C"	0.220525070284986	1
"3485"	"YLL055W"	-0.0951674140152915	1
"3486"	"YLL056C"	-0.0989816742857826	1
"3487"	"YLL057C"	-0.0534979982220304	1
"3488"	"YLL058W"	-0.16411677723964	1
"3489"	"YLL060C"	0.0176174556553229	0.999999999999956
"3490"	"YLL061W"	0.0664783845894592	1
"3491"	"YLL062C"	0.456262518960971	1
"3492"	"YLL063C"	-0.122637532028712	1
"3493"	"YLL064C"	0.0156693190103839	0.999999999087477
"3494"	"YLR001C"	0.240871139883108	1
"3495"	"YLR002C"	0.184766318486301	1
"3496"	"YLR003C"	0.00160277855408967	1
"3497"	"YLR004C"	0.42076901761703	1
"3498"	"YLR005W"	-0.147624451919607	1
"3499"	"YLR007W"	0.184500877601031	1
"3500"	"YLR006C"	-0.117356698139058	1
"3501"	"YLR008C"	0.636582925415057	0.999978639642304
"3502"	"YLR009W"	-0.884231966732625	0.999999999087477
"3503"	"YLR010C"	-0.279136516508762	1
"3504"	"YLR011W"	0.0400855830389075	1
"3505"	"YLR012C"	0.0556230684990683	1
"3506"	"YLR013W"	0.0885161494866054	1
"3507"	"YLR014C"	0.0650365308937668	1
"3508"	"YLR015W"	0.059451770648931	0.999978639642304
"3509"	"YLR016C"	-0.113735446876216	1
"3510"	"YLR017W"	0.0132400676278615	0.999999999087477
"3511"	"YLR018C"	0.144934882384917	1
"3512"	"YLR019W"	-0.105576213125641	1
"3513"	"YLR020C"	-0.251743338605583	1
"3514"	"YLR021W"	0.118005709191242	1
"3515"	"YLR022C"	0.147512594642654	1
"3516"	"YLR023C"	0.0448552317606132	1
"3517"	"YLR024C"	-0.0460293004387733	1
"3518"	"YLR025W"	-0.14939134747713	1
"3519"	"YLR026C"	0.807176898338541	0.999999994102241
"3520"	"YLR027C"	0.0167849575162644	0.999999999999956
"3521"	"YLR028C"	0.174848055448229	1
"3522"	"YLR029C"	0.042343616269206	1
"3523"	"YLR030W"	0.469803228660041	1
"3524"	"YLR031W"	-0.47115807481485	0.999999999087477
"3525"	"YLR032W"	-0.0246867269639533	1
"3526"	"YLR033W"	-0.234477836274502	1
"3527"	"YLR034C"	-0.0753933196894777	1
"3528"	"YLR035C-A"	-0.218538580385773	0.999999999999956
"3529"	"YLR035C"	0.247759179119811	1
"3530"	"YLR036C"	-0.0849112084190827	1
"3531"	"YLR037C"	0.221893301088516	1
"3532"	"YLR038C"	0.0486831294075968	1
"3533"	"YLR039C"	-0.107065420030157	1
"3534"	"YLR040C"	-0.0615063866253266	1
"3535"	"YLR042C"	0.0038232857377315	1
"3536"	"YLR043C"	-0.159776987675781	1
"3537"	"YLR044C"	-0.150404363488934	1
"3538"	"YLR045C"	-0.0239590782075072	1
"3539"	"YLR046C"	-0.152306099933262	1
"3540"	"YLR047C"	0.148455640421767	1
"3541"	"YLR048W"	-0.134633989563559	1
"3542"	"YLR049C"	-0.387677512690585	1
"3543"	"YLR050C"	-0.272821513715285	1
"3544"	"YLR051C"	-0.368946982452575	1
"3545"	"YLR053C"	-0.280457043797324	1
"3546"	"YLR054C"	0.101870729062143	1
"3547"	"YLR055C"	0.200523315055799	1
"3548"	"YLR056W"	-0.226283108801059	1
"3549"	"YLR057W"	0.270200597490132	1
"3550"	"YLR058C"	-0.366913567105854	1
"3551"	"YLR059C"	-0.0403283611506273	1
"3552"	"YLR060W"	-0.0608498582718225	1
"3553"	"YLR061W"	-0.277168675780805	1
"3554"	"YLR063W"	0.230710696043762	1
"3555"	"YLR064W"	-0.0616619433640786	1
"3556"	"YLR065C"	-0.0975240804856458	1
"3557"	"YLR066W"	-0.0230360251338061	0.999999999999956
"3558"	"YLR067C"	-0.121230453065408	1
"3559"	"YLR068W"	-0.331790538260467	0.999999999999956
"3560"	"YLR069C"	0.0942624064143604	1
"3561"	"YLR070C"	0.184077552405267	1
"3562"	"YLR072W"	-0.127581543100684	1
"3563"	"YLR071C"	-0.0390664414915519	1
"3564"	"YLR073C"	-0.170051676873235	1
"3565"	"YLR074C"	0.387544241257221	1
"3566"	"YLR075W"	-0.173490561098078	1
"3567"	"YLR077W"	-0.0609541385408443	1
"3568"	"YLR078C"	0.498268593215855	0.999978639642304
"3569"	"YLR079W"	-0.130689249178391	1
"3570"	"YLR080W"	-0.319359139378533	1
"3571"	"YLR081W"	0.20216483591198	1
"3572"	"YLR082C"	0.198347449551746	1
"3573"	"YLR083C"	0.455350254699865	1
"3574"	"YLR084C"	0.441066470641905	1
"3575"	"YLR085C"	-0.181157998913866	1
"3576"	"YLR086W"	0.062713289210262	0.999999999087477
"3577"	"YLR088W"	-0.385523883883181	1
"3578"	"YLR087C"	0.0201833281656331	1
"3579"	"YLR089C"	0.0539154139306059	1
"3580"	"YLR090W"	-0.0245011326546617	1
"3581"	"YLR091W"	0.0257077348764482	1
"3582"	"YLR092W"	0.229307512289792	1
"3583"	"YLR093C"	-0.471469259285173	1
"3584"	"YLR094C"	-0.368339469772922	1
"3585"	"YLR096W"	0.281334284275117	1
"3586"	"YLR095C"	0.0503562230708019	1
"3587"	"YLR097C"	-0.280129634888208	1
"3588"	"YLR098C"	-0.0482823261128458	1
"3589"	"YLR099C"	0.181780945030459	0.999999999087477
"3590"	"YLR099W-A"	0.0602894765621493	1
"3591"	"YLR100W"	0.110598608679746	1
"3592"	"YLR102C"	-0.409399118612679	1
"3593"	"YLR103C"	0.443327382029249	0.999999999999956
"3594"	"YLR104W"	0.128801493478982	1
"3595"	"YLR105C"	0.325198310831225	0.999978639642304
"3596"	"YLR106C"	-0.126778130219405	1
"3597"	"YLR107W"	0.33387902034777	1
"3598"	"YLR108C"	0.0858676166171696	1
"3599"	"YLR109W"	-0.111929700556128	1
"3600"	"YLR110C"	-0.0477195376759049	1
"3601"	"YLR113W"	-0.0234945058075277	1
"3602"	"YLR114C"	-0.15416776374632	1
"3603"	"YLR115W"	0.283494728370425	1
"3604"	"YLR116W"	-0.00900033184209356	1
"3605"	"YLR117C"	-0.180001089935144	1
"3606"	"YLR118C"	-0.274246087799533	1
"3607"	"YLR119W"	-0.355427209400741	1
"3608"	"YLR120C"	0.0274346695346418	1
"3609"	"YLR121C"	0.4858075453606	1
"3610"	"YLR122C"	-0.0858201614703705	1
"3611"	"YLR125W"	-0.0138372215034184	1
"3612"	"YLR126C"	0.0414422823876882	1
"3613"	"YLR127C"	-0.0592369453874082	1
"3614"	"YLR128W"	-0.194968786397244	1
